Day,Timestamp UTC ms,Time,Place,Room,Activity,Activity Category,Duration ms,Steps,Move,Device
20181015,1539622622192,"Mon Oct 15 12:57:02 EDT 2018","College of Engineering (ENB)","","phone: Canvas Student","Art & Entertainment",401398,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539623023590,"Mon Oct 15 13:03:43 EDT 2018","College of Engineering (ENB)","","lesson","Professional Life",150959,0,NOMOVE,""
20181015,1539623174549,"Mon Oct 15 13:06:14 EDT 2018","College of Engineering (ENB)","","phone: Canvas Student","Art & Entertainment",970045,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539624144594,"Mon Oct 15 13:22:24 EDT 2018","College of Engineering (ENB)","","lesson","Professional Life",807460,0,NOMOVE,""
20181015,1539624952054,"Mon Oct 15 13:35:52 EDT 2018","USF Engineering C4 Lab","","walk","Transport",375864,0,WALK,""
20181015,1539625327918,"Mon Oct 15 13:42:07 EDT 2018","USF Engineering C4 Lab","","lesson","Professional Life",137333,0,NOMOVE,""
20181015,1539625465251,"Mon Oct 15 13:44:25 EDT 2018","USF Engineering C4 Lab","","phone: Canvas Student","Art & Entertainment",148667,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539625613918,"Mon Oct 15 13:46:53 EDT 2018","USF Engineering C4 Lab","","phone: Gallery","Art & Entertainment",640798,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539626254716,"Mon Oct 15 13:57:34 EDT 2018","USF Engineering C4 Lab","","lesson","Professional Life",235395,0,NOMOVE,""
20181015,1539626490111,"Mon Oct 15 14:01:30 EDT 2018","","","phone: Hangouts","Social",268901,0,WALK,"Galaxy S7 Edge"
20181015,1539626759012,"Mon Oct 15 14:05:59 EDT 2018","","","walk","Transport",153366,0,WALK,""
20181015,1539626912378,"Mon Oct 15 14:08:32 EDT 2018","","","phone: Boost","Art & Entertainment",110657,0,WALK,"Galaxy S7 Edge"
20181015,1539627023035,"Mon Oct 15 14:10:23 EDT 2018","","","walk","Transport",1033797,0,WALK,""
20181015,1539628056832,"Mon Oct 15 14:27:36 EDT 2018","","","vehicle","Transport",357303,0,VEHICLE,""
20181015,1539628414135,"Mon Oct 15 14:33:34 EDT 2018","","","walk","Transport",955486,0,WALK,""
20181015,1539629369621,"Mon Oct 15 14:49:29 EDT 2018","","","","No category",231182,0,NOMOVE,""
20181015,1539629600803,"Mon Oct 15 14:53:20 EDT 2018","","","phone: Samsung Internet","Art & Entertainment",538445,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539630139248,"Mon Oct 15 15:02:19 EDT 2018","","","","No category",1705579,0,NOMOVE,""
20181015,1539631844827,"Mon Oct 15 15:30:44 EDT 2018","","","lesson","Professional Life",1849740,0,NOMOVE,""
20181015,1539633694567,"Mon Oct 15 16:01:34 EDT 2018","Interdisciplinary Sciences Building (ISA)","","lesson","Professional Life",4363278,0,NOMOVE,""
20181015,1539638057845,"Mon Oct 15 17:14:17 EDT 2018","","","walk","Transport",593616,0,WALK,""
20181015,1539638651461,"Mon Oct 15 17:24:11 EDT 2018","USF Library","","phone: Gmail","Social",339175,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539638990636,"Mon Oct 15 17:29:50 EDT 2018","USF Library","","lesson","Professional Life",2927102,0,NOMOVE,""
20181015,1539641917738,"Mon Oct 15 18:18:37 EDT 2018","","","","No category",427432,0,NOMOVE,""
20181015,1539642345170,"Mon Oct 15 18:25:45 EDT 2018","","","phone: Hangouts","Social",264893,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539642610063,"Mon Oct 15 18:30:10 EDT 2018","","","phone: Boost","Art & Entertainment",141687,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539642751750,"Mon Oct 15 18:32:31 EDT 2018","","","phone: Samsung Internet","Art & Entertainment",136337,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539642888087,"Mon Oct 15 18:34:48 EDT 2018","","","","No category",1716578,0,NOMOVE,""
20181015,1539644604665,"Mon Oct 15 19:03:24 EDT 2018","","","phone: Gmail","Social",183204,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539644787869,"Mon Oct 15 19:06:27 EDT 2018","","","","No category",832968,0,NOMOVE,""
20181015,1539645620837,"Mon Oct 15 19:20:20 EDT 2018","USF Library","","lesson","Professional Life",2543062,0,NOMOVE,""
20181015,1539648163899,"Mon Oct 15 20:02:43 EDT 2018","USF Library","","phone: Gmail","Social",430786,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539648594685,"Mon Oct 15 20:09:54 EDT 2018","USF Library","","lesson","Professional Life",613418,0,NOMOVE,""
20181015,1539649208103,"Mon Oct 15 20:20:08 EDT 2018","USF Library","","phone: Gallery","Art & Entertainment",101005,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539649309108,"Mon Oct 15 20:21:49 EDT 2018","USF Library","","lesson","Professional Life",155326,0,NOMOVE,""
20181015,1539649464434,"Mon Oct 15 20:24:24 EDT 2018","USF Library","","phone: Gallery","Art & Entertainment",479272,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539649943706,"Mon Oct 15 20:32:23 EDT 2018","USF Library","","lesson","Professional Life",652796,0,NOMOVE,""
20181015,1539650596502,"Mon Oct 15 20:43:16 EDT 2018","USF Library","","phone: Gallery","Art & Entertainment",103213,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539650699715,"Mon Oct 15 20:44:59 EDT 2018","USF Library","","phone: Gmail","Social",405089,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539651104804,"Mon Oct 15 20:51:44 EDT 2018","USF Library","","phone: Gallery","Art & Entertainment",648196,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539651753000,"Mon Oct 15 21:02:33 EDT 2018","USF Library","","lesson","Professional Life",300412,0,NOMOVE,""
20181015,1539652053412,"Mon Oct 15 21:07:33 EDT 2018","USF Library","","phone: Gallery","Art & Entertainment",242906,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539652296318,"Mon Oct 15 21:11:36 EDT 2018","USF Library","","phone: Gmail","Social",154859,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539652451177,"Mon Oct 15 21:14:11 EDT 2018","USF Library","","lesson","Professional Life",302303,0,NOMOVE,""
20181015,1539652753480,"Mon Oct 15 21:19:13 EDT 2018","USF Library","","phone: Gallery","Art & Entertainment",424450,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539653177930,"Mon Oct 15 21:26:17 EDT 2018","USF Library","","lesson","Professional Life",176418,0,NOMOVE,""
20181015,1539653354348,"Mon Oct 15 21:29:14 EDT 2018","USF Library","","phone: Boost","Art & Entertainment",347960,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539653702308,"Mon Oct 15 21:35:02 EDT 2018","USF Library","","lesson","Professional Life",588705,0,NOMOVE,""
20181015,1539654291013,"Mon Oct 15 21:44:51 EDT 2018","USF Library","","phone: Google Play Music","Art & Entertainment",135277,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539654426290,"Mon Oct 15 21:47:06 EDT 2018","USF Library","","lesson","Professional Life",141864,0,NOMOVE,""
20181015,1539654568154,"Mon Oct 15 21:49:28 EDT 2018","","","vehicle","Transport",239526,0,VEHICLE,""
20181015,1539654807680,"Mon Oct 15 21:53:27 EDT 2018","","","phone: YouTube","Art & Entertainment",152491,0,VEHICLE,"Galaxy S7 Edge"
20181015,1539654960171,"Mon Oct 15 21:56:00 EDT 2018","home","","phone: YouTube","Art & Entertainment",682442,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539655642613,"Mon Oct 15 22:07:22 EDT 2018","home","","home time","Personal Life",320307,0,NOMOVE,""
20181015,1539655962920,"Mon Oct 15 22:12:42 EDT 2018","home","","phone: YouTube","Art & Entertainment",293084,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539656256004,"Mon Oct 15 22:17:36 EDT 2018","home","","home time","Personal Life",1460785,0,NOMOVE,""
20181015,1539657716789,"Mon Oct 15 22:41:56 EDT 2018","home","","phone: Samsung Internet","Art & Entertainment",371717,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539658088506,"Mon Oct 15 22:48:08 EDT 2018","home","","phone: YouTube","Art & Entertainment",610040,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539658698546,"Mon Oct 15 22:58:18 EDT 2018","home","","phone: Hangouts","Social",113895,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539658812441,"Mon Oct 15 23:00:12 EDT 2018","home","","phone: YouTube","Art & Entertainment",1209920,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539660022361,"Mon Oct 15 23:20:22 EDT 2018","home","","phone: Ukulele Tuner","No category",874243,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539660896604,"Mon Oct 15 23:34:56 EDT 2018","home","","phone: YouTube","Art & Entertainment",581315,0,NOMOVE,"Galaxy S7 Edge"
20181015,1539661477919,"Mon Oct 15 23:44:37 EDT 2018","home","","home time","Personal Life",104,0,NOMOVE,""
20181015,1539661478023,"Mon Oct 15 23:44:38 EDT 2018","home","","phone: YouTube","Art & Entertainment",921977,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539662400000,"Tue Oct 16 00:00:00 EDT 2018","home","","phone: YouTube","Art & Entertainment",608880,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539663008880,"Tue Oct 16 00:10:08 EDT 2018","home","","phone: Boost","Art & Entertainment",3230494,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539666239374,"Tue Oct 16 01:03:59 EDT 2018","home","","phone: Hangouts","Social",859711,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539667099085,"Tue Oct 16 01:18:19 EDT 2018","home","","home time","Personal Life",267412,0,NOMOVE,""
20181016,1539667366497,"Tue Oct 16 01:22:46 EDT 2018","home","","phone: Hangouts","Social",182505,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539667549002,"Tue Oct 16 01:25:49 EDT 2018","home","","home time","Personal Life",371465,0,NOMOVE,""
20181016,1539667920467,"Tue Oct 16 01:32:00 EDT 2018","home","","sleep","Resting",24196633,0,NOMOVE,""
20181016,1539692117100,"Tue Oct 16 08:15:17 EDT 2018","home","","phone: Boost","Art & Entertainment",241687,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539692358787,"Tue Oct 16 08:19:18 EDT 2018","home","","phone: Samsung Internet","Art & Entertainment",143860,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539692502647,"Tue Oct 16 08:21:42 EDT 2018","home","","phone: Boost","Art & Entertainment",1023715,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539693526362,"Tue Oct 16 08:38:46 EDT 2018","home","","phone: YouTube","Art & Entertainment",1374410,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539694900772,"Tue Oct 16 09:01:40 EDT 2018","home","","home time","Personal Life",1977415,0,NOMOVE,""
20181016,1539696878187,"Tue Oct 16 09:34:38 EDT 2018","home","","phone: Samsung Internet","Art & Entertainment",722007,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539697600194,"Tue Oct 16 09:46:40 EDT 2018","home","","home time","Personal Life",166570,0,NOMOVE,""
20181016,1539697766764,"Tue Oct 16 09:49:26 EDT 2018","home","","phone: Samsung Internet","Art & Entertainment",310906,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539698077670,"Tue Oct 16 09:54:37 EDT 2018","home","","home time","Personal Life",1226779,0,NOMOVE,""
20181016,1539699304449,"Tue Oct 16 10:15:04 EDT 2018","","","vehicle","Transport",203624,0,VEHICLE,""
20181016,1539699508073,"Tue Oct 16 10:18:28 EDT 2018","","","phone: Samsung Internet","Art & Entertainment",198492,0,VEHICLE,"Galaxy S7 Edge"
20181016,1539699706565,"Tue Oct 16 10:21:46 EDT 2018","","","phone: Snapchat","Social",458715,0,VEHICLE,"Galaxy S7 Edge"
20181016,1539700165280,"Tue Oct 16 10:29:25 EDT 2018","","","vehicle","Transport",654306,0,VEHICLE,""
20181016,1539700819586,"Tue Oct 16 10:40:19 EDT 2018","","","walk","Transport",187630,0,WALK,""
20181016,1539701007216,"Tue Oct 16 10:43:27 EDT 2018","","","phone: Boost","Art & Entertainment",138520,0,WALK,"Galaxy S7 Edge"
20181016,1539701145736,"Tue Oct 16 10:45:45 EDT 2018","Social Sciences Building (SOC)","","walk","Transport",1215436,0,WALK,""
20181016,1539702361172,"Tue Oct 16 11:06:01 EDT 2018","Social Sciences Building (SOC)","","lesson","Professional Life",1684969,0,NOMOVE,""
20181016,1539704046141,"Tue Oct 16 11:34:06 EDT 2018","Social Sciences Building (SOC)","","phone: Boost","Art & Entertainment",111133,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539704157274,"Tue Oct 16 11:35:57 EDT 2018","Social Sciences Building (SOC)","","lesson","Professional Life",324071,0,NOMOVE,""
20181016,1539704481345,"Tue Oct 16 11:41:21 EDT 2018","Social Sciences Building (SOC)","","phone: Samsung Internet","Art & Entertainment",152695,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539704634040,"Tue Oct 16 11:43:54 EDT 2018","Social Sciences Building (SOC)","","lesson","Professional Life",2118809,0,NOMOVE,""
20181016,1539706752849,"Tue Oct 16 12:19:12 EDT 2018","","","walk","Transport",1059087,0,WALK,""
20181016,1539707811936,"Tue Oct 16 12:36:51 EDT 2018","USF Engineering C4 Lab","","walk","Transport",859745,0,WALK,""
20181016,1539708671681,"Tue Oct 16 12:51:11 EDT 2018","USF Engineering C4 Lab","","lesson","Professional Life",2425246,0,NOMOVE,""
20181016,1539711096927,"Tue Oct 16 13:31:36 EDT 2018","USF Engineering C4 Lab","","phone: Messages","Social",183711,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539711280638,"Tue Oct 16 13:34:40 EDT 2018","","","phone: Messages","Social",221596,0,WALK,"Galaxy S7 Edge"
20181016,1539711502234,"Tue Oct 16 13:38:22 EDT 2018","","","walk","Transport",323831,0,WALK,""
20181016,1539711826065,"Tue Oct 16 13:43:46 EDT 2018","USF Engineering C4 Lab","","walk","Transport",408908,0,WALK,""
20181016,1539712234973,"Tue Oct 16 13:50:34 EDT 2018","USF Engineering C4 Lab","","phone: Messages","Social",263140,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539712498113,"Tue Oct 16 13:54:58 EDT 2018","USF Engineering C4 Lab","","lesson","Professional Life",3737509,0,NOMOVE,""
20181016,1539716235622,"Tue Oct 16 14:57:15 EDT 2018","USF Engineering C4 Lab","","phone: Samsung Internet","Art & Entertainment",141332,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539716376954,"Tue Oct 16 14:59:36 EDT 2018","USF Engineering C4 Lab","","lesson","Professional Life",973796,0,NOMOVE,""
20181016,1539717350750,"Tue Oct 16 15:15:50 EDT 2018","","","walk","Transport",591918,0,WALK,""
20181016,1539717942668,"Tue Oct 16 15:25:42 EDT 2018","","","","No category",326594,0,NOMOVE,""
20181016,1539718269262,"Tue Oct 16 15:31:09 EDT 2018","","","phone: Hangouts","Social",98682,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539718367944,"Tue Oct 16 15:32:47 EDT 2018","","","vehicle","Transport",661309,0,VEHICLE,""
20181016,1539719029253,"Tue Oct 16 15:43:49 EDT 2018","home","","phone: YouTube","Art & Entertainment",2299660,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539721328913,"Tue Oct 16 16:22:08 EDT 2018","home","","phone: Hangouts","Social",361447,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539721690360,"Tue Oct 16 16:28:10 EDT 2018","home","","home time","Personal Life",130650,0,NOMOVE,""
20181016,1539721821010,"Tue Oct 16 16:30:21 EDT 2018","home","","phone: Hangouts","Social",307091,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539722128101,"Tue Oct 16 16:35:28 EDT 2018","home","","phone: YouTube","Art & Entertainment",800809,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539722928910,"Tue Oct 16 16:48:48 EDT 2018","home","","phone: Hangouts","Social",691000,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539723619910,"Tue Oct 16 17:00:19 EDT 2018","home","","home time","Personal Life",370874,0,NOMOVE,""
20181016,1539723990784,"Tue Oct 16 17:06:30 EDT 2018","home","","phone: YouTube","Art & Entertainment",1257858,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539725248642,"Tue Oct 16 17:27:28 EDT 2018","home","","home time","Personal Life",275753,0,NOMOVE,""
20181016,1539725524395,"Tue Oct 16 17:32:04 EDT 2018","home","","phone: Hangouts","Social",277959,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539725802354,"Tue Oct 16 17:36:42 EDT 2018","home","","home time","Personal Life",2230781,0,NOMOVE,""
20181016,1539728033135,"Tue Oct 16 18:13:53 EDT 2018","home","","phone: Hangouts","Social",159768,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539728192903,"Tue Oct 16 18:16:32 EDT 2018","home","","home time","Personal Life",405460,0,NOMOVE,""
20181016,1539728598363,"Tue Oct 16 18:23:18 EDT 2018","home","","phone: Hangouts","Social",383292,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539728981655,"Tue Oct 16 18:29:41 EDT 2018","","","phone: Hangouts","Social",1284877,0,WALK,"Galaxy S7 Edge"
20181016,1539730266532,"Tue Oct 16 18:51:06 EDT 2018","","","phone: Boost","Art & Entertainment",494287,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539730760819,"Tue Oct 16 18:59:20 EDT 2018","","","","No category",232074,0,NOMOVE,""
20181016,1539730992893,"Tue Oct 16 19:03:12 EDT 2018","","","walk","Transport",2052850,0,WALK,""
20181016,1539733045743,"Tue Oct 16 19:37:25 EDT 2018","USF School of Accountancy","","lesson","Professional Life",515144,0,NOMOVE,""
20181016,1539733560887,"Tue Oct 16 19:46:00 EDT 2018","USF School of Accountancy","","phone: Hangouts","Social",121739,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539733682626,"Tue Oct 16 19:48:02 EDT 2018","USF School of Accountancy","","lesson","Professional Life",2633643,0,NOMOVE,""
20181016,1539736316269,"Tue Oct 16 20:31:56 EDT 2018","USF School of Accountancy","","phone: Samsung Internet","Art & Entertainment",264284,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539736580553,"Tue Oct 16 20:36:20 EDT 2018","USF School of Accountancy","","lesson","Professional Life",2727609,0,NOMOVE,""
20181016,1539739308162,"Tue Oct 16 21:21:48 EDT 2018","","","walk","Transport",534774,0,WALK,""
20181016,1539739842936,"Tue Oct 16 21:30:42 EDT 2018","USF Library","","walk","Transport",259460,0,WALK,""
20181016,1539740102396,"Tue Oct 16 21:35:02 EDT 2018","","","walk","Transport",765960,0,WALK,""
20181016,1539740868356,"Tue Oct 16 21:47:48 EDT 2018","USF Library","","lesson","Professional Life",563045,0,NOMOVE,""
20181016,1539741431401,"Tue Oct 16 21:57:11 EDT 2018","USF Library","","phone: Messages","Social",175864,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539741607265,"Tue Oct 16 22:00:07 EDT 2018","USF Library","","phone: Hangouts","Social",128444,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539741735709,"Tue Oct 16 22:02:15 EDT 2018","USF Library","","lesson","Professional Life",392010,0,NOMOVE,""
20181016,1539742127719,"Tue Oct 16 22:08:47 EDT 2018","USF Library","","phone: Messages","Social",644885,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539742772604,"Tue Oct 16 22:19:32 EDT 2018","USF Library","","lesson","Professional Life",1518094,0,NOMOVE,""
20181016,1539744290698,"Tue Oct 16 22:44:50 EDT 2018","USF Library","","phone: Boost","Art & Entertainment",442938,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539744733636,"Tue Oct 16 22:52:13 EDT 2018","USF Library","","lesson","Professional Life",144413,0,NOMOVE,""
20181016,1539744878049,"Tue Oct 16 22:54:38 EDT 2018","USF Library","","phone: Boost","Art & Entertainment",539687,0,NOMOVE,"Galaxy S7 Edge"
20181016,1539745417736,"Tue Oct 16 23:03:37 EDT 2018","USF Library","","lesson","Professional Life",3382264,0,NOMOVE,""
20181017,1539748800000,"Wed Oct 17 00:00:00 EDT 2018","USF Library","","lesson","Professional Life",615934,0,NOMOVE,""
20181017,1539749415934,"Wed Oct 17 00:10:15 EDT 2018","","","phone: Samsung Internet","Art & Entertainment",484741,0,WALK,"Galaxy S7 Edge"
20181017,1539749900675,"Wed Oct 17 00:18:20 EDT 2018","","","","No category",862577,0,NOMOVE,""
20181017,1539750763252,"Wed Oct 17 00:32:43 EDT 2018","home","","walk","Transport",156496,0,WALK,""
20181017,1539750919748,"Wed Oct 17 00:35:19 EDT 2018","home","","phone: Hangouts","Social",232003,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539751151751,"Wed Oct 17 00:39:11 EDT 2018","home","","phone: Boost","Art & Entertainment",304954,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539751456705,"Wed Oct 17 00:44:16 EDT 2018","home","","home time","Personal Life",297809,0,NOMOVE,""
20181017,1539751754514,"Wed Oct 17 00:49:14 EDT 2018","home","","phone: Samsung Internet","Art & Entertainment",874845,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539752629359,"Wed Oct 17 01:03:49 EDT 2018","home","","phone: Hangouts","Social",118090,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539752747449,"Wed Oct 17 01:05:47 EDT 2018","home","","phone: Snapchat","Social",169148,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539752916597,"Wed Oct 17 01:08:36 EDT 2018","home","","phone: YouTube","Art & Entertainment",2322286,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539755238883,"Wed Oct 17 01:47:18 EDT 2018","home","","sleep","Resting",25042037,0,NOMOVE,""
20181017,1539780280920,"Wed Oct 17 08:44:40 EDT 2018","home","","phone: Hangouts","Social",137379,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539780418299,"Wed Oct 17 08:46:58 EDT 2018","home","","home time","Personal Life",481800,0,NOMOVE,""
20181017,1539780900099,"Wed Oct 17 08:55:00 EDT 2018","","","phone: YouTube","Art & Entertainment",463240,0,VEHICLE,"Galaxy S7 Edge"
20181017,1539781363339,"Wed Oct 17 09:02:43 EDT 2018","","","vehicle","Transport",856272,0,VEHICLE,""
20181017,1539782219611,"Wed Oct 17 09:16:59 EDT 2018","USF Library","","walk","Transport",621214,0,WALK,""
20181017,1539782840825,"Wed Oct 17 09:27:20 EDT 2018","USF Library","","lesson","Professional Life",1742505,0,NOMOVE,""
20181017,1539784583330,"Wed Oct 17 09:56:23 EDT 2018","USF Library","","phone: Boost","Art & Entertainment",547507,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539785130837,"Wed Oct 17 10:05:30 EDT 2018","USF Library","","lesson","Professional Life",483234,0,NOMOVE,""
20181017,1539785614071,"Wed Oct 17 10:13:34 EDT 2018","USF Library","","phone: Boost","Art & Entertainment",796980,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539786411051,"Wed Oct 17 10:26:51 EDT 2018","USF Library","","phone: Hangouts","Social",310877,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539786721928,"Wed Oct 17 10:32:01 EDT 2018","USF Library","","lesson","Professional Life",574337,0,NOMOVE,""
20181017,1539787296265,"Wed Oct 17 10:41:36 EDT 2018","USF Library","","phone: Hangouts","Social",132537,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539787428802,"Wed Oct 17 10:43:48 EDT 2018","USF Library","","lesson","Professional Life",580543,0,NOMOVE,""
20181017,1539788009345,"Wed Oct 17 10:53:29 EDT 2018","","","walk","Transport",225781,0,WALK,""
20181017,1539788235126,"Wed Oct 17 10:57:15 EDT 2018","Communication & Information Sciences Building (CIS)","","walk","Transport",1107226,0,WALK,""
20181017,1539789342352,"Wed Oct 17 11:15:42 EDT 2018","Communication & Information Sciences Building (CIS)","","video games","Art & Entertainment",3774981,0,NOMOVE,""
20181017,1539793117333,"Wed Oct 17 12:18:37 EDT 2018","","","walk","Transport",421367,0,WALK,""
20181017,1539793538700,"Wed Oct 17 12:25:38 EDT 2018","","","phone: Hangouts","Social",861661,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539794400361,"Wed Oct 17 12:40:00 EDT 2018","work","","phone: Hangouts","Social",116120,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539794516481,"Wed Oct 17 12:41:56 EDT 2018","work","","phone: Yelp","Art & Entertainment",239019,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539794755500,"Wed Oct 17 12:45:55 EDT 2018","work","","phone: YouTube","Art & Entertainment",1354798,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539796110298,"Wed Oct 17 13:08:30 EDT 2018","","","phone: YouTube","Art & Entertainment",330841,0,VEHICLE,"Galaxy S7 Edge"
20181017,1539796441139,"Wed Oct 17 13:14:01 EDT 2018","","","phone: Hangouts","Social",320747,0,VEHICLE,"Galaxy S7 Edge"
20181017,1539796761886,"Wed Oct 17 13:19:21 EDT 2018","","","phone: YouTube","Art & Entertainment",127977,0,VEHICLE,"Galaxy S7 Edge"
20181017,1539796889863,"Wed Oct 17 13:21:29 EDT 2018","","","vehicle","Transport",792480,0,VEHICLE,""
20181017,1539797682343,"Wed Oct 17 13:34:42 EDT 2018","","","walk","Transport",402479,0,WALK,""
20181017,1539798084822,"Wed Oct 17 13:41:24 EDT 2018","Badar's Hair N All","","shopping","Hobbies",816091,0,NOMOVE,""
20181017,1539798900913,"Wed Oct 17 13:55:00 EDT 2018","Badar's Hair N All","","phone: Boost","Art & Entertainment",176410,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539799077323,"Wed Oct 17 13:57:57 EDT 2018","Badar's Hair N All","","shopping","Hobbies",2285991,0,NOMOVE,""
20181017,1539801363314,"Wed Oct 17 14:36:03 EDT 2018","","","","No category",539378,0,NOMOVE,""
20181017,1539801902692,"Wed Oct 17 14:45:02 EDT 2018","work","","phone: YouTube","Art & Entertainment",233699,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539802136391,"Wed Oct 17 14:48:56 EDT 2018","work","","work","Professional Life",141387,0,NOMOVE,""
20181017,1539802277778,"Wed Oct 17 14:51:17 EDT 2018","work","","phone: YouTube","Art & Entertainment",929067,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539803206845,"Wed Oct 17 15:06:46 EDT 2018","work","","work","Professional Life",349116,0,NOMOVE,""
20181017,1539803555961,"Wed Oct 17 15:12:35 EDT 2018","","","phone: Hangouts","Social",230343,0,WALK,"Galaxy S7 Edge"
20181017,1539803786304,"Wed Oct 17 15:16:26 EDT 2018","Interdisciplinary Sciences Building (ISA)","","lesson","Professional Life",1156765,0,NOMOVE,""
20181017,1539804943069,"Wed Oct 17 15:35:43 EDT 2018","Interdisciplinary Sciences Building (ISA)","","phone: Hangouts","Social",118782,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539805061851,"Wed Oct 17 15:37:41 EDT 2018","Interdisciplinary Sciences Building (ISA)","","lesson","Professional Life",185863,0,NOMOVE,""
20181017,1539805247714,"Wed Oct 17 15:40:47 EDT 2018","Interdisciplinary Sciences Building (ISA)","","phone: EdiBull","No category",152118,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539805399832,"Wed Oct 17 15:43:19 EDT 2018","Interdisciplinary Sciences Building (ISA)","","lesson","Professional Life",2973496,0,NOMOVE,""
20181017,1539808373328,"Wed Oct 17 16:32:53 EDT 2018","Interdisciplinary Sciences Building (ISA)","","phone: EdiBull","No category",204642,0,NOMOVE,"Galaxy S7 Edge"
20181017,1539808577970,"Wed Oct 17 16:36:17 EDT 2018","Interdisciplinary Sciences Building (ISA)","","lesson","Professional Life",688454,0,NOMOVE,""
20181017,1539809266424,"Wed Oct 17 16:47:46 EDT 2018","","","walk","Transport",346171,0,WALK,""
